phiSim, phiPrep, phiNoprep
-10.186194,-10.438601,-10.309874
-2.819887,-2.825315,-7.914799
-16.034629,-16.002033,-16.639767
17.254502,17.422330,53.048180
6.041619,4.940085,-0.864072
5.514392,5.609132,NaN
6.160425,7.027101,10.117087
9.128804,9.199500,-25.909895
21.834320,22.017414,23.809411
-11.280615,-11.294509,-9.025605
-10.399665,-10.498741,-18.877064
-26.171226,-26.629051,-26.157242
1.521474,0.237506,13.009660
5.153054,5.035294,35.060204
5.290801,11.660668,10.774668
-0.751032,2.376044,9.957671
-22.684123,-23.189283,-22.335396
1.433169,2.992191,-18.227925
4.134304,3.430183,4.463610
6.351423,6.328776,7.647350
19.315890,20.025837,26.549446
16.907880,18.864024,17.559540
-5.881862,-5.119775,-1.104760
1.867166,3.671036,4.467351
-14.855815,-14.957715,1.277171
4.866969,0.846448,13.693016
-2.551403,-2.532988,28.992031
3.470982,3.478032,7.333021
-7.643503,-7.861008,-23.832478
4.113349,4.184401,7.611483
10.328254,12.647005,12.353767
-0.629175,-0.194511,6.362828
-2.812931,-2.653320,-9.570122
-18.739758,-19.017096,-50.315581
6.283825,-3.362959,-4.412889
-0.253365,-0.264383,10.148186
-7.268104,-7.276319,-31.623736
16.639766,16.530327,24.255059
2.448162,5.046763,8.667155
-2.840294,-2.790183,25.138787
10.230620,11.425904,32.068250
-10.637382,NaN,NaN
0.632423,0.742274,7.011449
-9.442000,-9.509332,-19.169760
5.906009,NaN,13.041060
1.883920,8.605244,10.155935
4.123099,4.271762,17.988110
0.792701,0.848311,-20.099154
0.843019,0.779607,0.901121
-8.234832,-8.821926,1.605445
-11.883038,-12.214420,-15.925650
-5.631861,-5.755319,-6.908612
-3.647266,-0.084520,6.291012
1.938579,1.673493,17.728831
7.344094,7.588538,7.377298
4.404098,6.204705,4.443394
5.738833,5.504801,17.120999
-10.394196,-10.400270,-4.630451
9.779300,9.815601,-2.934358
4.251373,4.157252,6.530300
-10.181305,-10.420165,-11.050168
-6.920740,-7.012001,-7.183373
1.321029,1.567540,-2.526231
2.257463,3.011066,2.529508
-1.866837,-1.507061,-5.883373
-22.976532,-23.374766,-18.830714
4.245788,4.296334,NaN
-1.886729,-1.948818,-15.757171
-0.865431,-1.074111,8.950237
-13.745336,-13.681242,-0.335468
3.241966,3.133964,3.239108
3.361909,NaN,NaN
2.286982,2.266120,2.735762
-0.041014,-0.593603,45.230310
-2.247654,-0.520255,3.955316
-10.507359,-10.514216,-10.682192
-16.797507,-17.196032,-17.257562
-6.430692,-6.392457,-2.318564
-3.313572,-3.862743,-3.123392
2.955399,2.906676,7.663470
-21.682272,-19.789012,-21.945427
-3.694668,-9.609243,NaN
4.695713,20.560617,9.349560
-17.822994,-17.909535,-18.143963
4.905823,5.030642,-6.303858
9.069262,9.090470,9.847637
10.610482,10.662571,32.905809
-2.708977,-2.650172,-0.434276
1.421400,1.296932,1.429787
-2.783005,-2.980737,-3.194500
13.439639,14.345743,36.577790
5.760678,6.163772,14.648728
16.205938,16.610952,16.131828
-6.250508,-6.501921,-11.213181
8.407177,8.283830,4.548158
4.981583,5.092453,10.823143
7.936494,8.103436,14.830434
-1.179583,-1.223777,-14.373680
11.923549,11.829849,19.861149
1.531090,1.605254,6.481440
-0.230509,0.109566,-12.408819
5.088615,NaN,19.180982
-0.720480,-1.180140,-1.282286
16.347239,35.418042,23.956271
-14.856995,-3.260712,-7.584690
-29.090508,-29.279898,-25.499810
7.821984,7.983839,7.283827
-9.670152,-9.809325,-14.386668
4.793509,4.814537,18.194833
-2.898675,-2.975183,-3.221683
-9.421491,-9.647428,-6.035776
4.670370,4.650890,5.108787
-2.034829,-0.088055,-0.600620
-0.524364,-1.087126,11.914878
-8.974662,-7.515855,-77.756421
14.440045,14.477759,15.423045
-9.002267,-9.029326,8.161364
6.861506,6.841975,12.416967
-1.141833,0.066877,-1.857901
-10.788751,-8.605792,-15.722030
-7.369765,-7.630667,-15.538589
-0.763024,0.066375,4.816260
-3.526102,-3.340677,-6.892938
-9.497326,-9.704426,-23.603237
-3.391075,-3.230027,-5.504106
5.776682,5.875514,12.527352
-20.549892,-21.285493,0.778631
0.059315,0.010220,-53.918480
-5.918741,1.663237,-2.575015
-1.271408,-1.256151,31.044732
-11.432594,-11.499415,-14.031830
1.202623,NaN,NaN
0.023811,-0.149222,13.333388
-2.146019,-2.047177,-20.476802
-5.670942,3.245071,-3.031284
9.403061,9.361267,9.836003
10.827662,10.975047,11.211302
7.905869,11.277267,26.986606
10.313339,10.267780,22.490305
-0.232377,-0.297758,5.540881
-7.386765,-7.462766,-7.880821
-0.586864,-0.604724,-0.043791
6.217889,10.936038,12.202048
6.604369,6.437064,16.114771
0.177179,0.307914,9.176351
-2.852728,-2.224811,-3.003186
1.655250,3.414015,34.866417
-8.050970,-8.019558,-2.415369
8.284112,8.316795,11.696089
7.344192,6.956299,10.154273
-2.651029,-2.828206,-18.166881
-7.501965,-7.729500,-8.556859
2.723240,2.630913,-4.816319
-0.202537,0.067743,34.803409
-5.862757,-5.743071,2.682834
-1.586773,-1.625854,5.890140
-2.788130,-2.726622,6.903169
12.396730,13.088989,28.304655
4.512088,9.492579,11.191755
0.008609,0.040029,15.380244
0.934446,3.482478,0.217744
7.112506,7.002908,23.151210
16.413641,16.791747,26.766837
-1.488402,-1.440745,-0.981882
-4.511947,0.412798,5.543456
9.505133,9.468402,9.563533
4.551380,4.702128,8.618777
-5.152371,-5.143792,-1.262788
4.421933,4.879421,20.009588
-5.607156,-5.485366,1.829444
15.985950,16.225710,14.420158
15.660263,17.275851,15.888303
1.231156,6.530529,1.480150
3.949486,3.718651,17.934484
-8.060359,-7.983174,-13.607719
1.109733,1.037694,1.020068
-5.233934,38.451815,-22.039046
-0.413554,-0.379133,5.218063
-3.728238,-4.602419,-28.298660
-9.542231,-9.831558,-5.188030
-14.360688,-14.637528,-12.036919
12.255416,12.467779,12.185491
-1.838811,-1.647808,-8.117592
-0.833711,-0.969446,-35.164759
-8.889787,-8.764568,-16.911213
-2.716630,-2.732902,4.109055
23.719244,23.982935,29.287471
6.600664,7.548083,41.481959
14.037824,13.967433,17.444287
6.711788,6.693014,6.873334
2.049035,1.910235,-4.179399
-0.156085,NaN,NaN
3.897122,4.402613,13.966472
17.967248,18.131368,45.873440
-9.938729,-0.802477,NaN
-13.924298,-13.996909,-13.182426
-0.362900,-0.431375,4.242825
6.282793,6.335663,36.365888
3.401471,3.397392,23.473671
2.151001,2.049788,6.138894
-3.469456,-3.901731,7.054036
2.884688,0.841492,3.648507
-2.137702,-0.022424,3.807521
-4.672419,-5.007069,14.090211
9.111269,9.304748,-3.715546
-6.292010,-3.343748,NaN
-4.696752,25.515579,36.904210
6.335998,6.334828,12.789437
-10.779163,-11.017513,-11.049094
4.786500,5.694185,9.858888
-3.850322,-3.995737,-1.518204
-3.229166,-3.174518,-0.607999
4.589147,4.621225,-0.560069
-5.117933,-5.086235,-33.067917
-10.403950,-10.503912,-12.968854
10.912150,11.154914,12.625816
11.339253,11.604058,15.641430
3.233076,5.499436,26.502482
-9.486000,3.538791,-9.297157
5.016342,4.995495,17.870315
4.521079,4.365082,4.526494
-8.103926,-5.762616,10.634856
-8.810227,-8.451106,-10.726232
3.424287,3.605063,2.856491
-10.149362,-9.122303,-2.386563
3.364884,3.358338,13.537984
-0.668841,-0.718371,1.829204
-11.062704,-11.176541,-11.162456
-3.980426,-4.074629,-4.628971
3.342972,3.285945,3.423038
1.357990,1.261567,4.027976
-5.901328,-6.004131,-11.041642
-0.435915,1.121030,-3.793455
-3.623045,-3.978791,11.666914
-4.287767,-4.142189,-5.954398
-3.134949,-3.105644,-4.844856
10.391549,10.461338,22.261442
-12.829128,-13.030681,-21.949470
-9.909498,-10.142709,-10.430788
-7.277799,-7.440004,2.416843
1.816332,5.644672,43.614685
-22.032799,-22.278549,-18.292199
-6.405372,-6.320912,-7.126881
12.114054,12.230878,37.601843
-9.915800,-9.488347,-14.969422
-7.124985,-7.148462,6.953894
0.624473,0.711023,0.793717
-2.691817,-1.988548,-6.669070
-2.790698,6.863821,0.864848
-8.122026,-8.102312,-0.228738
-12.828672,-12.912891,-15.807495
-1.081847,NaN,NaN
-13.048283,-17.963498,-16.474050
7.117978,6.972061,NaN
2.962107,14.186265,10.282732
-5.917986,-5.912571,-9.588340
3.680399,3.861706,7.068074
-12.978986,-13.039782,-17.156671
7.914999,7.874678,13.121983
-6.205073,-7.129996,2.182106
14.405501,15.532203,20.023835
-10.264748,-10.364222,-17.441658
1.984525,8.110266,15.956380
-1.901381,-2.151789,9.974914
6.028226,6.181466,-7.760896
-16.634400,-16.988698,-16.556372
-5.902586,-5.860670,-17.000146
-10.692758,-10.673415,-4.277116
15.990614,16.211131,20.558774
4.344820,4.178183,6.112765
0.518470,0.359503,13.537723
3.727111,4.502699,15.309263
26.698095,27.125088,26.582296
-8.428289,-8.606739,-18.123221
11.441049,11.093953,7.113462
-13.484897,-11.822222,-8.480402
8.146087,8.339505,9.798697
-4.138562,-4.307587,-11.807710
-14.260323,-0.037243,-12.801160
-2.525284,-2.472865,-1.087449
4.919158,4.779521,5.083265
11.775897,11.633240,28.534454
-0.959152,0.021852,-1.537029
-17.355087,-17.574333,-18.670853
4.077936,3.926629,13.827510
-15.684062,-14.633284,-13.478812
4.631965,4.768678,6.215376
0.474353,0.552158,-12.650449
-7.404310,-9.336293,-9.202261
23.294478,23.724829,28.100429
16.145102,16.434486,14.189002
-5.736521,-5.909299,-15.693725
-4.054967,-4.161140,-1.353857
-2.585698,-2.894281,15.337874
6.677678,6.863587,6.705909
8.655296,8.587646,68.544827
-8.298617,-8.340728,-8.251030
16.102574,16.117796,21.758934
2.118618,2.154033,2.229806
6.074993,6.306640,7.853591
1.298652,1.878756,-53.391539
4.374093,4.450014,12.383129
3.607388,2.858162,-10.199371
7.613232,7.577565,4.600966
10.727139,-3.429527,4.030670
9.985905,11.900902,15.305978
1.189305,1.250627,7.051723
-9.291893,-9.560174,-19.425202
-10.176340,1.608726,-9.764451
-2.237712,-2.185851,-1.289814
4.650976,4.515149,15.968138
11.106301,10.968147,-2.467738
3.417325,5.918680,17.600996
-4.166618,-4.059331,-47.004293
-3.403359,1.338254,2.729861
4.498359,4.556371,15.843554
4.972433,5.122265,11.844025
-5.034791,-5.041784,-6.058801
7.301564,7.310497,15.968944
-7.312949,-7.544165,5.275199
-13.992420,-9.963313,-14.817050
-2.135921,-1.760806,0.859731
-16.126677,-16.862681,-20.267043
-6.792839,-7.057322,-17.556846
1.024660,1.101975,2.428029
11.954745,13.282438,18.186726
-3.945403,-2.215777,17.743132
1.787492,1.762654,6.478670
2.681625,2.556392,2.964420
-0.293564,2.332682,1.334016
-8.679484,-8.903342,-16.467792
-15.923674,-16.202961,-16.319735
10.157229,10.458917,9.961291
-22.886094,-45.206385,-40.058758
-6.937164,-7.039567,-12.214523
-2.946576,-2.967526,4.668337
12.155248,13.271268,14.535173
4.353939,4.758626,36.599706
-3.306755,6.458748,1.917288
4.350474,4.286719,4.431328
1.184616,1.032333,6.534627
-18.627829,-18.856188,-16.987550
-7.426456,-10.818192,3.743029
-7.209561,-7.206866,-45.538200
-1.727878,6.969292,4.059893
-8.086350,-8.031143,-8.857886
3.305276,3.469771,6.740175
-2.495269,-2.389209,-19.182327
-1.347289,-0.164237,9.247695
-2.317423,-2.395771,-2.380463
4.299254,3.997282,3.989674
-10.459651,-10.924932,-23.346084
-2.965930,-2.944739,7.734876
-7.574271,-7.827885,-10.387415
2.579598,2.694159,1.718634
-5.189242,-5.089791,-21.311938
-12.345612,-12.402972,-12.183259
-5.411723,-5.361785,-0.440079
-5.164508,-5.352674,-14.631891
2.792897,4.482837,9.630295
-2.936725,-3.096147,-11.713951
4.737476,4.793070,12.024868
3.413335,3.608510,-4.126685
-8.323736,-8.501443,-51.780519
-9.307966,-9.257254,-9.571404
5.534144,5.625097,10.917952
-3.147700,-1.276364,-1.363929
-5.248475,-0.450067,-5.086258
-9.962199,1.535941,-6.910445
-5.689395,-5.328190,4.032825
7.425273,7.376265,30.579073
-6.419254,NaN,16.157809
14.320382,14.583935,30.624332
12.760956,12.831317,17.436207
0.613123,10.376554,1.389102
-2.621168,5.020725,7.291115
7.347615,7.505631,21.235372
-4.414335,-4.273608,-12.709692
-8.910298,-10.687684,-8.251955
9.639145,9.722039,12.917120
-15.853317,-16.308186,3.573010
17.600778,17.725681,18.471316
14.833561,15.275515,15.398582
-8.434363,-8.678736,-12.516190
-13.322511,-13.362264,-18.855541
-6.805024,-6.776698,NaN
6.986605,14.422414,38.024649
2.690086,2.695570,5.585537
8.956314,8.985310,-3.365938
-2.140346,-1.014667,0.953958
-11.024188,-11.242973,-17.904534
15.608623,16.073179,21.473767
-2.238442,-2.060150,-3.959325
2.688950,2.339252,-74.150438
10.357985,10.534563,4.864123
-13.564949,-14.326595,-8.317367
-8.488063,-8.537547,-34.071250
-1.731954,-1.792172,-30.882669
10.733869,10.494614,12.880370
-3.447282,-3.360145,1.520766
-7.436304,-7.451220,-18.905898
2.173732,NaN,NaN
-30.974227,-31.273350,-34.514615
-0.212888,-0.289973,18.137677
-1.184751,NaN,5.641873
-18.848580,-19.028277,-13.086219
6.676078,6.790431,17.440835
0.674018,0.735292,-22.898107
-8.333526,-10.407461,-8.611164
0.577452,0.730544,6.990677
-7.667219,-7.869984,-7.627984
-3.247363,-1.560648,-3.046260
-10.720188,-20.441732,-33.536722
5.018424,4.839447,17.702787
-18.156250,-17.912202,-10.134631
-1.046162,-2.408037,-0.836304
10.843323,12.492574,41.765014
2.395102,2.380492,8.986747
-5.230436,-5.432686,13.168892
9.324127,9.211789,9.542060
8.280334,8.423393,17.846318
29.942798,30.195209,34.667944
9.876976,10.181980,2.175312
2.912063,2.515191,24.124212
2.818157,-5.243657,-1.399452
-4.371626,-4.366118,4.583287
0.148343,0.216885,4.428877
-3.475059,-3.582315,18.520554
7.078470,10.677585,9.130069
-1.313425,-1.296374,6.926334
-4.200236,-4.330117,19.730450
-6.746741,NaN,10.498617
0.545358,1.439530,13.458537
1.397926,1.358777,-16.996598
-1.639348,-0.271546,5.050694
-6.918230,-7.334818,-11.243569
-12.229075,-12.437044,-17.965810
10.699555,10.807789,28.459777
0.683013,0.762267,0.597400
-0.885579,-0.967147,4.152454
-4.102798,-1.467169,20.862753
6.936911,6.899136,7.591566
-17.892972,-18.215871,-17.726380
-10.711026,-10.823108,-11.230020
10.762816,10.911476,21.786790
5.906885,5.762546,9.509231
10.734633,25.661760,28.232502
-8.107473,-8.093321,-3.459199
4.532425,4.500870,5.144338
3.481117,9.143161,4.117358
1.210860,6.049685,77.556678
-3.078300,-3.065374,-10.596272
-5.222770,-5.077074,-10.603115
14.672632,14.811551,15.011819
-5.122518,-5.010667,4.051363
-4.454473,-4.445500,-7.585531
-8.112572,-8.143184,-12.220867
10.193435,11.318133,38.328746
-5.330027,-4.210845,9.385814
-8.825508,-8.810207,4.084696
-8.978087,-8.900168,-14.190306
20.558675,20.626719,32.009515
-13.700326,-18.660886,-15.889017
6.999859,9.432511,31.360724
7.516350,7.451793,NaN
7.365602,7.420777,7.399054
-11.232803,-11.428563,4.107867
12.324850,12.503904,37.107734
-4.767969,-6.176570,-5.627583
-6.986510,-7.211779,13.444573
0.790208,0.623466,0.700558
7.873932,10.992323,10.196938
-10.199900,-10.243973,-10.251690
17.319643,17.205544,28.150764
-1.487057,-1.430860,-1.862700
-3.441598,-3.742123,-3.449717
6.888867,6.787485,14.057351
-1.951514,-1.923996,-0.645590
7.096414,7.182365,7.279923
-12.254401,-12.559759,-15.802718
-6.992838,-7.258955,-0.366610
-7.962992,-7.987355,-7.664580
-18.928001,-18.886769,-20.505313
0.089132,0.000287,-17.675479
-1.391455,-8.329641,-3.042381
16.461609,16.853027,18.575689
-2.240299,-2.172104,10.285719
-5.101509,-5.293371,-8.810376
-2.423387,0.550424,6.714511
4.756948,4.692682,5.103254
1.016163,0.843004,0.084565
2.906610,NaN,NaN
-3.619784,-3.903858,-5.715594
4.868905,4.828012,28.768184
-10.070643,0.619181,NaN
17.020523,17.236250,21.158057
4.086899,4.256039,10.213112
9.658188,9.824799,37.305314
0.730179,0.673281,0.794500
-12.919934,-13.228118,-13.651256
6.250415,5.969566,7.826923
-16.526015,-16.791288,NaN
2.011879,3.893386,15.417621
-11.498775,-11.546322,-22.159129
9.330948,9.531875,-4.345385
-6.897811,-6.273413,-23.232730
0.709555,-0.905355,22.223643
0.633233,0.042606,2.974133
1.867675,1.884958,-4.743720
-12.638347,-14.097090,-21.952121
-3.482645,-3.633568,-0.060828
-0.619346,-0.588700,-0.840531
-3.492122,-3.330992,-4.220840
2.508995,2.362814,50.246573
0.727556,0.648703,0.685396
-3.185732,-3.563577,-3.579313
3.675800,3.708724,5.240201
-6.955939,-7.175486,-8.682265
-6.570966,4.519336,-4.289297
3.141674,3.057601,13.298256
1.037436,0.865457,-0.906494
-0.212466,NaN,NaN
5.775367,6.177203,12.266800
0.717074,6.401874,52.913047
-6.875989,1.506892,-2.883560
1.859326,5.038960,11.979124
12.429050,12.588936,14.762365
-3.838295,0.575316,-6.189618
-9.644871,-12.074905,-8.549033
-10.198201,-10.262937,2.765365
5.607281,5.429196,11.983941
-4.969420,-5.210901,-10.323412
-9.871172,-10.024414,-8.548123
3.797154,4.598914,21.931370
4.512798,1.702340,-14.493395
12.881612,12.897577,14.235437
-3.277394,35.849533,32.596240
-8.564458,-8.540140,-1.953658
-13.159835,-13.432257,-31.172233
6.497199,6.329445,11.352362
5.674534,5.182409,23.209226
-0.518281,-0.593183,9.131440
-4.174292,-4.006299,-5.781792
-6.127952,-6.375833,-6.621249
7.471181,0.416026,-2.612600
-3.140935,-3.161510,-3.915323
-4.099969,-4.138484,3.614348
5.797672,10.260746,33.788061
2.631633,5.022209,7.030438
4.780410,4.724422,11.865610
-5.002586,-5.271266,-10.839629
-10.455724,NaN,NaN
-5.458169,-3.111784,-9.260719
-20.018885,-22.590346,-29.922249
4.379412,4.222206,5.092245
10.327392,10.283070,9.803151
-3.349475,-3.424885,-0.428247
-6.303950,-6.284943,-2.935063
-5.456916,-7.011871,-6.566799
-12.051752,-12.312887,-14.344561
12.805507,15.520653,23.107099
9.492936,10.122747,9.667402
-8.082861,-5.360857,-8.362945
-4.340190,-5.670562,-4.219674
2.006652,2.179149,79.844985
-1.974164,-1.959788,-1.923727
3.986297,29.282028,37.306747
-15.265282,-20.001900,-17.755795
7.556908,7.597136,12.809135
17.265385,17.695553,17.510195
-15.720550,-16.007283,-23.771163
-6.760566,-6.846691,-7.919577
4.451294,4.645377,4.747007
6.054892,6.027965,34.983420
-0.568619,-3.116194,-1.056552
0.097170,0.121350,NaN
9.653690,9.902219,16.017023
-3.347701,-4.732512,-3.691927
7.021738,22.824411,15.651934
-2.827687,-2.769045,10.213486
-4.981348,-5.189984,8.124736
-6.750993,NaN,6.381910
11.682064,11.866363,20.900413
1.499578,0.897448,-28.982497
3.246814,NaN,11.823367
4.043197,4.066418,15.621156
1.073221,1.115975,-5.434334
-1.560943,-1.504536,-14.384549
-11.797555,-14.181556,-14.953588
-6.438997,-8.244509,17.210007
1.301170,1.188684,1.363075
6.345580,6.411432,6.674112
-0.842109,1.382634,-2.807420
-6.332252,-6.617311,-14.079737
7.901693,8.140678,-2.358194
-5.263465,-5.226910,-0.617872
0.196334,4.104074,36.026416
-0.636247,-0.605027,5.158198
5.449741,5.398408,-4.178983
-5.828673,-5.977297,-5.681235
-1.447235,-1.573110,-11.074243
-1.239837,-0.271316,4.742111
-1.545358,-1.319977,-5.768638
11.769297,11.832391,26.680188
2.302164,2.291455,-4.533138
-1.962034,-1.993913,5.232285
-24.225928,-24.467987,-2.628256
-4.691963,-4.838552,-13.600931
-0.498728,10.006067,3.662446
3.468554,3.376609,5.211042
12.432783,12.631035,16.190771
-13.239087,NaN,NaN
-14.357223,-16.067832,-18.521680
-1.692744,-1.638117,-64.770993
1.302738,-0.552170,0.969635
-8.289261,-8.225889,-11.910554
5.859079,5.998142,15.060024
3.414251,3.619157,36.051177
-14.630589,-15.254238,-16.235288
10.769156,10.974106,12.192177
-9.326735,-9.552164,-8.376465
-2.303141,-0.701354,-0.373212
2.299504,11.077015,31.974889
-3.634285,-4.484134,-24.146196
-1.465479,-1.378152,-1.444923
4.389237,2.575827,4.430981
-2.667697,-2.639538,18.017609
-3.619858,-3.576872,0.611094
20.622701,NaN,NaN
-4.654450,-4.842265,-5.291075
-3.220565,-3.375411,-1.844246
17.350395,22.543195,23.210186
6.460962,6.643059,-3.854588
7.071087,7.009485,53.323315
4.404982,4.347278,-2.482386
6.727659,6.820332,15.425281
1.739970,1.773847,8.941258
-7.100098,-7.325659,-7.202482
2.895546,2.763774,10.111137
-11.354947,-11.382165,0.094942
-5.848253,-5.801456,-7.856409
2.815979,NaN,NaN
-0.860363,-1.354951,0.022048
9.985527,14.762928,43.927163
3.762634,3.600420,NaN
-20.018891,-20.256522,-17.391804
-5.411286,-5.604557,-14.702980
-6.468176,-6.431108,-0.503442
1.792659,3.058165,1.725758
0.309850,0.251645,0.504590
11.630234,11.070040,11.133939
-16.793646,-17.441821,-23.681023
-13.085119,-13.343605,-14.170409
-2.032718,-1.134955,8.620649
-23.613166,-23.964937,-21.451231
0.324745,0.301583,-46.166979
5.803050,15.619112,35.266457
-15.487662,-20.358081,-17.916800
11.927298,12.011393,-0.586892
2.927787,5.858499,6.286301
9.111856,25.365546,10.227806
7.159430,12.345595,7.323687
3.816135,4.018083,-2.265765
-4.601491,-0.128893,17.315195
11.610460,3.460195,9.586298
-6.057015,-6.081175,0.341551
3.459556,3.472660,4.544408
-7.087653,-7.311234,-11.274695
-7.039211,1.419721,5.316238
-9.362030,-9.645358,3.903289
-0.763886,-0.943808,-2.462272
12.544857,14.547711,33.079869
-3.695550,-3.814397,-5.675966
10.344405,11.025246,48.255660
-5.644008,4.905680,-2.479498
-3.313902,-4.127338,3.256868
7.260799,7.388698,23.985651
-15.083203,-15.152934,-21.900590
-3.329034,-3.671853,-3.057262
5.598759,5.574344,12.747014
-6.843446,-7.019222,-7.049256
4.842662,4.651097,4.598208
0.281501,-0.737152,-2.865660
5.738835,5.493830,14.623557
-4.212758,-4.069193,-8.841730
